item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM000536,ORD004908,PROD00136,5,42571,20
ITEM000537,ORD003125,PROD00094,2,55737,0
ITEM000538,ORD000738,PROD00182,1,50153,5
ITEM000539,ORD004529,PROD00013,2,6354,20
ITEM000540,ORD002091,PROD00116,3,5494,20
ITEM000541,ORD003571,PROD00072,2,19512,5
ITEM000542,ORD002553,PROD00043,2,15313,15
ITEM000543,ORD000756,PROD00159,5,4676,5
ITEM000544,ORD001442,PROD00074,1,37826,25
ITEM000545,ORD001376,PROD00061,5,31118,15
ITEM000546,ORD004937,PROD00183,1,53235,5
ITEM000547,ORD000832,PROD00069,1,4715,30
ITEM000548,ORD003790,PROD00142,2,35293,0
ITEM000549,ORD001252,PROD00137,3,47696,5
ITEM000550,ORD000072,PROD00084,2,16398,30
ITEM000551,ORD004205,PROD00209,2,50523,10
ITEM000552,ORD000466,PROD00101,1,33127,20
ITEM000553,ORD003843,PROD00040,2,11244,0
ITEM000554,ORD004989,PROD00214,2,16154,30
ITEM000555,ORD002288,PROD00119,3,37908,30
ITEM000556,ORD000901,PROD00183,2,30115,5
ITEM000557,ORD004965,PROD00194,2,10922,25
ITEM000558,ORD001114,PROD00001,1,4695,15
ITEM000559,ORD004014,PROD00174,3,30497,20
ITEM000560,ORD003309,PROD00228,4,36365,20
ITEM000561,ORD004258,PROD00091,5,30880,25
ITEM000562,ORD003320,PROD00193,5,38145,25
ITEM000563,ORD001368,PROD00129,3,34606,15
ITEM000564,ORD000299,PROD00053,4,8573,30
ITEM000565,ORD002445,PROD00030,-1,39608,10
ITEM000566,ORD003135,PROD00097,5,59555,15
ITEM000567,ORD002577,PROD00125,3,24785,0
ITEM000568,ORD001766,PROD00112,2,49472,0
ITEM000569,ORD004837,PROD00203,2,29787,30
ITEM000570,ORD002474,PROD00102,2,42837,30
ITEM000571,ORD001861,PROD00232,2,9626,0
ITEM000572,ORD003271,PROD00120,4,16875,15
ITEM000573,ORD003796,PROD00034,4,24651,5
ITEM000574,ORD001193,PROD00230,4,3665,5
ITEM000575,ORD000436,PROD00090,1,19660,10
ITEM000576,ORD003551,PROD00020,4,59897,15
ITEM000577,ORD004199,PROD00142,5,19564,10
ITEM000578,ORD003928,PROD00018,4,2955,30
ITEM000579,ORD002543,PROD00237,3,22022,5
ITEM000580,ORD000830,PROD00038,5,11175,0
ITEM000581,ORD000203,PROD00131,5,17969,0
ITEM000582,ORD003042,PROD00007,2,41631,20
ITEM000583,ORD003771,PROD00089,4,26738,10
ITEM000584,ORD003015,PROD00014,5,21700,10
ITEM000585,ORD003592,PROD00195,5,38679,0
ITEM000586,ORD004211,PROD00010,4,28703,30
ITEM000587,ORD004640,PROD00130,5,48053,25
ITEM000588,ORD003096,PROD00085,1,10348,30
ITEM000589,ORD002189,PROD00037,4,48236,25
ITEM000590,ORD000764,PROD00158,2,50245,5
ITEM000591,ORD001805,PROD00011,4,18372,15
ITEM000592,ORD001090,PROD00050,1,20151,0
ITEM000593,ORD003421,PROD00205,4,37609,5
ITEM000594,ORD004655,PROD00066,2,28278,20
ITEM000595,ORD001339,PROD00220,2,337,0
ITEM000596,ORD003954,PROD00202,1,17700,25
ITEM000597,ORD001357,PROD00237,1,14658,15
ITEM000598,ORD003766,PROD00208,4,7786,0
ITEM000599,ORD003049,PROD00218,3,40722,25
ITEM000600,ORD004576,PROD00141,4,17213,20
ITEM000601,ORD002675,PROD00135,3,41687,25
ITEM000602,ORD004832,PROD00134,2,44061,25
ITEM000603,ORD002010,PROD00058,3,53134,20
ITEM000604,ORD002230,PROD00085,1,28734,15
ITEM000605,ORD003316,PROD00014,5,19998,15
ITEM000606,ORD002111,PROD00028,5,19983,30
ITEM000607,ORD001794,PROD00226,-2,36673,5
ITEM000608,ORD000808,PROD00179,2,30731,5
ITEM000609,ORD003381,PROD00191,5,33450,10
ITEM000610,ORD002714,PROD00077,4,27778,20
ITEM000611,ORD003942,PROD00243,1,16192,5
ITEM000612,ORD000467,PROD00112,1,51088,10
ITEM000613,ORD001262,PROD00107,4,53715,15
ITEM000614,ORD003035,PROD00031,4,2305,10
ITEM000615,ORD004030,PROD00238,3,15745,15
ITEM000616,ORD003321,PROD00111,4,38862,5
ITEM000617,ORD001351,PROD00087,2,19073,5
ITEM000618,ORD004862,PROD00097,2,39489,10
ITEM000619,ORD000675,PROD00204,1,6896,0
ITEM000620,ORD003511,PROD00127,1,10133,20
ITEM000621,ORD001245,PROD00014,1,52308,30
ITEM000622,ORD000268,PROD00035,1,31181,5
ITEM000623,ORD002927,PROD00171,3,55584,10
ITEM000624,ORD001354,PROD00229,-5,6035,0
ITEM000625,ORD000320,PROD00150,3,21936,0
ITEM000626,ORD000002,PROD00211,1,2889,20
ITEM000627,ORD003202,PROD00211,2,52043,5
ITEM000628,ORD004861,PROD00075,4,7347,10
ITEM000629,ORD000588,PROD00213,5,55143,20
ITEM000630,ORD000533,PROD00119,5,18941,5
ITEM000631,ORD001290,PROD00165,5,56162,10
ITEM000632,ORD004969,PROD00058,5,6599,15
ITEM000633,ORD002775,PROD00171,3,2399,15
ITEM000634,ORD003707,PROD00092,2,45841,15
ITEM000635,ORD003286,PROD00108,5,20380,10
ITEM000636,ORD002534,PROD00171,2,52352,30
ITEM000637,ORD003779,PROD00039,3,14098,5
ITEM000638,ORD000482,PROD00151,2,2711,0
ITEM000639,ORD003678,PROD00033,1,9978,0
ITEM000640,ORD002315,PROD00198,2,47667,0
ITEM000641,ORD004746,PROD00062,3,45370,10
ITEM000642,ORD001005,PROD00239,4,28830,15
ITEM000643,ORD002479,PROD00240,5,48100,20
ITEM000644,ORD000278,PROD00094,2,58993,15
ITEM000645,ORD002827,PROD00017,2,25911,5
ITEM000646,ORD002066,PROD00100,1,2356,30
ITEM000647,ORD003798,PROD00169,2,53549,15
ITEM000648,ORD002651,PROD00116,4,51662,25
ITEM000649,ORD003460,PROD00169,-2,53763,10
ITEM000650,ORD001508,PROD00002,3,49551,20
ITEM000651,ORD000764,PROD00125,2,16723,15
ITEM000652,ORD001150,PROD00062,3,10010,0
ITEM000653,ORD002277,PROD00233,5,39878,15
ITEM000654,ORD003424,PROD00010,2,47537,5
ITEM000655,ORD002810,PROD00205,1,41688,10
ITEM000656,ORD000023,PROD00027,5,24746,10
ITEM000657,ORD004105,PROD00052,4,50865,30
ITEM000658,ORD004137,PROD00071,2,9986,10
ITEM000659,ORD004838,PROD00157,5,25904,20
ITEM000660,ORD000323,PROD00117,5,13188,15
ITEM000661,ORD004414,PROD00194,5,36156,10
ITEM000662,ORD002725,PROD00005,4,3217,10
ITEM000663,ORD000515,PROD00122,4,38921,25
ITEM000664,ORD004685,PROD00060,4,30678,20
ITEM000665,ORD001826,PROD00116,-3,55009,20
ITEM000666,ORD000318,PROD00210,3,19979,25
ITEM000667,ORD002082,PROD00102,2,44106,20
ITEM000668,ORD001878,PROD00011,-3,580,20
ITEM000669,ORD001958,PROD00102,2,54138,15
ITEM000670,ORD000624,PROD00206,1,28481,0
ITEM000671,ORD004478,PROD00241,3,35378,30
ITEM000672,ORD002509,PROD00197,4,1371,20
ITEM000673,ORD004069,PROD00149,5,43770,0
ITEM000674,ORD004525,PROD00074,2,35302,25
ITEM000675,ORD003187,PROD00144,1,56348,5
ITEM000676,ORD001641,PROD00004,3,11915,20
ITEM000677,ORD002012,PROD00243,4,5521,10
ITEM000678,ORD001064,PROD00239,4,1655,0
ITEM000679,ORD002395,PROD00172,3,11377,25
ITEM000680,ORD003494,PROD00053,3,27535,5
ITEM000681,ORD002366,PROD00080,-2,23986,0
ITEM000682,ORD000562,PROD00020,5,45621,20
ITEM000683,ORD000028,PROD00245,2,57527,0
ITEM000684,ORD002213,PROD00248,2,4624,30
ITEM000685,ORD003697,PROD00087,2,7729,30
ITEM000686,ORD004380,PROD00120,1,33098,30
ITEM000687,ORD002280,PROD00202,5,8301,15
ITEM000688,ORD000754,PROD00091,1,23647,30
ITEM000689,ORD001551,PROD00140,2,25720,30
ITEM000690,ORD000708,PROD00017,3,47834,0
ITEM000691,ORD001314,PROD00134,-2,9855,10
ITEM000692,ORD002879,PROD00008,5,13025,15
ITEM000693,ORD003543,PROD00027,3,56235,15
ITEM000694,ORD003297,PROD00055,5,51146,30
ITEM000695,ORD003961,PROD00199,2,12761,20
ITEM000696,ORD000549,PROD00250,5,49303,25
ITEM000697,ORD004050,PROD00143,2,54990,25
ITEM000698,ORD003022,PROD00051,4,25680,10
ITEM000699,ORD001541,PROD00001,1,2684,15
ITEM000700,ORD003052,PROD00167,5,23592,0
ITEM000701,ORD000061,PROD00249,3,27532,25
ITEM000702,ORD000699,PROD00035,3,56792,15
ITEM000703,ORD004600,PROD00197,1,39270,20
ITEM000704,ORD003879,PROD00127,1,39155,5
ITEM000705,ORD002792,PROD00031,5,36449,25
ITEM000706,ORD002598,PROD00063,5,53438,0
ITEM000707,ORD003487,PROD00076,3,35498,30
ITEM000708,ORD000450,PROD00241,1,56572,0
ITEM000709,ORD002116,PROD00209,3,43869,5
ITEM000710,ORD002785,PROD00218,4,10329,10
ITEM000711,ORD002981,PROD00020,4,5175,20
ITEM000712,ORD002457,PROD00105,4,20510,25
ITEM000713,ORD002685,PROD00048,1,2013,10
ITEM000714,ORD004301,PROD00155,1,57283,5
ITEM000715,ORD002970,PROD00030,5,56108,0
ITEM000716,ORD002735,PROD00082,1,17614,30
ITEM000717,ORD001740,PROD00150,1,12268,20
ITEM000718,ORD002266,PROD00080,1,15472,0
ITEM000719,ORD000653,PROD00208,5,49769,20
ITEM000720,ORD004474,PROD00077,5,38137,30
ITEM000721,ORD000823,PROD00230,5,43416,10
ITEM000722,ORD002556,PROD00236,4,49602,0
ITEM000723,ORD002731,PROD00069,4,6392,25
ITEM000724,ORD000773,PROD00243,1,9271,0
ITEM000725,ORD003908,PROD00011,5,562,0
ITEM000726,ORD003326,PROD00139,4,53351,10
ITEM000727,ORD004841,PROD00241,1,17620,5
ITEM000728,ORD002029,PROD00021,5,58956,30
ITEM000729,ORD004662,PROD00180,3,11334,5
ITEM000730,ORD000138,PROD00121,1,41642,30
ITEM000731,ORD001038,PROD00044,2,48059,25
ITEM000732,ORD000044,PROD00175,5,15936,15
ITEM000733,ORD004725,PROD00204,5,57648,10
ITEM000734,ORD001949,PROD00016,2,32586,20
ITEM000735,ORD003183,PROD00050,4,14128,20
ITEM000736,ORD001116,PROD00104,5,19482,10
ITEM000737,ORD002357,PROD00069,5,27270,20
ITEM000738,ORD001022,PROD00181,2,40695,30
ITEM000739,ORD004959,PROD00128,4,17011,25
ITEM000740,ORD004840,PROD00049,1,7811,15
ITEM000741,ORD004724,PROD00048,3,45605,5
ITEM000742,ORD002039,PROD00034,5,8162,25
ITEM000743,ORD000382,PROD00188,1,15429,5
ITEM000744,ORD001090,PROD00248,1,45131,15
ITEM000745,ORD004707,PROD00001,2,18423,0
ITEM000746,ORD000113,PROD00106,2,47304,0
ITEM000747,ORD003663,PROD00037,1,22671,5
ITEM000748,ORD001010,PROD00223,2,47768,25
ITEM000749,ORD003103,PROD00169,3,21606,15
ITEM000750,ORD003633,PROD00170,5,44885,10
ITEM000751,ORD001196,PROD00053,2,56513,25
ITEM000752,ORD001989,PROD00126,4,23445,5
ITEM000753,ORD000401,PROD00065,4,18250,15
ITEM000754,ORD001300,PROD00016,1,28696,15
ITEM000755,ORD004295,PROD00075,1,49342,15
ITEM000756,ORD002353,PROD00037,2,27392,0
ITEM000757,ORD003492,PROD00197,3,18606,5
ITEM000758,ORD004339,PROD00017,1,31313,30
ITEM000759,ORD002484,PROD00165,5,30081,10
ITEM000760,ORD002258,PROD00215,2,29748,5
ITEM000761,ORD001315,PROD00123,4,25898,10
ITEM000762,ORD000141,PROD00200,2,29013,5
ITEM000763,ORD003151,PROD00057,2,42585,15
ITEM000764,ORD001186,PROD00029,5,33703,25
ITEM000765,ORD004277,PROD00066,3,47567,10
ITEM000766,ORD004232,PROD00205,1,18113,30
ITEM000767,ORD000167,PROD00017,3,49216,15
ITEM000768,ORD001977,PROD00231,5,58286,0
ITEM000769,ORD002002,PROD00194,3,16821,30
ITEM000770,ORD004706,PROD00205,5,56388,20
ITEM000771,ORD004072,PROD00136,5,12289,25
ITEM000772,ORD002682,PROD00197,-1,10071,0
ITEM000773,ORD002796,PROD00001,5,27807,20
ITEM000774,ORD000889,PROD00188,4,12975,5
ITEM000775,ORD003481,PROD00065,3,47543,30
ITEM000776,ORD003293,PROD00172,3,38716,5
ITEM000777,ORD002924,PROD00025,5,37341,20
ITEM000778,ORD001608,PROD00228,4,31223,20
ITEM000779,ORD002754,PROD00092,2,21580,0
ITEM000780,ORD004363,PROD00086,4,50037,5
ITEM000781,ORD004608,PROD00005,4,15214,15
ITEM000782,ORD001123,PROD00060,1,7062,20
ITEM000783,ORD001680,PROD00120,4,57090,0
ITEM000784,ORD000595,PROD00027,4,35360,25
ITEM000785,ORD001112,PROD00057,5,29219,25
ITEM000786,ORD000794,PROD00010,2,14617,10
ITEM000787,ORD003352,PROD00031,3,1066,20
ITEM000788,ORD003686,PROD00229,3,42440,20
ITEM000789,ORD001940,PROD00157,2,6426,10
ITEM000790,ORD002051,PROD00203,1,6428,30
ITEM000791,ORD001976,PROD00012,5,35485,25
ITEM000792,ORD004433,PROD00043,4,45454,10
ITEM000793,ORD001773,PROD00204,1,55484,15
ITEM000794,ORD000820,PROD00023,4,58461,10
ITEM000795,ORD004716,PROD00072,5,38499,5
ITEM000796,ORD002859,PROD00240,1,28290,25
ITEM000797,ORD004558,PROD00179,-3,49670,15
ITEM000798,ORD000799,PROD00161,2,2062,25
ITEM000799,ORD002255,PROD00050,5,1699,25
ITEM000800,ORD001919,PROD00189,2,54191,5
ITEM000801,ORD001605,PROD00212,1,48301,5
ITEM000802,ORD002417,PROD00118,2,13252,5
ITEM000803,ORD001849,PROD00159,1,43662,15
ITEM000804,ORD001673,PROD00094,2,2363,0
ITEM000805,ORD003538,PROD00040,3,55005,25
ITEM000806,ORD003881,PROD00097,1,54932,5
ITEM000807,ORD000288,PROD00137,1,11531,10
ITEM000808,ORD003444,PROD00028,2,45155,30
ITEM000809,ORD001735,PROD00019,1,50396,5
ITEM000810,ORD003561,PROD00059,2,27500,0
ITEM000811,ORD004262,PROD00183,2,17741,25
ITEM000812,ORD004349,PROD00244,5,58222,25
ITEM000813,ORD002704,PROD00227,5,59215,20
ITEM000814,ORD004869,PROD00137,4,10615,30
ITEM000815,ORD003481,PROD00045,5,14428,15
ITEM000816,ORD003647,PROD00072,5,55133,30
ITEM000817,ORD001755,PROD00238,3,17354,20
ITEM000818,ORD002422,PROD00097,1,13162,15
ITEM000819,ORD004763,PROD00030,5,30765,0
ITEM000820,ORD001883,PROD00189,2,59336,0
ITEM000821,ORD004589,PROD00123,5,56475,0
ITEM000822,ORD004757,PROD00183,4,59894,25
ITEM000823,ORD001473,PROD00138,2,3762,20
ITEM000824,ORD001971,PROD00233,2,52659,5
ITEM000825,ORD004972,PROD00140,1,33619,30
ITEM000826,ORD004525,PROD00022,1,16126,20
ITEM000827,ORD000767,PROD00067,3,34711,20
ITEM000828,ORD001116,PROD00212,3,22062,20
ITEM000829,ORD004019,PROD00218,2,3184,15
ITEM000830,ORD001807,PROD00179,2,9456,30
ITEM000831,ORD003624,PROD00019,1,34244,5
ITEM000832,ORD004479,PROD00021,4,47546,25
ITEM000833,ORD002264,PROD00217,3,30505,5
ITEM000834,ORD000095,PROD00200,3,2263,0
ITEM000835,ORD000199,PROD00221,1,51110,25
ITEM000836,ORD001352,PROD00194,1,5781,10
ITEM000837,ORD001560,PROD00124,5,5612,0
ITEM000838,ORD004416,PROD00166,1,29068,30
ITEM000839,ORD004956,PROD00007,3,4051,30
ITEM000840,ORD003106,PROD00173,-2,23456,10
ITEM000841,ORD002375,PROD00193,1,52380,20
ITEM000842,ORD000697,PROD00140,3,17392,5
ITEM000843,ORD004722,PROD00139,2,39644,25
ITEM000844,ORD004279,PROD00234,4,19120,15
ITEM000845,ORD002368,PROD00129,1,10168,5
ITEM000846,ORD002574,PROD00098,5,51962,0
ITEM000847,ORD003561,PROD00120,4,2946,20
ITEM000848,ORD000401,PROD00001,1,3193,20
ITEM000849,ORD003096,PROD00089,3,58351,5
ITEM000850,ORD004227,PROD00071,3,6112,10
ITEM000851,ORD003095,PROD00145,5,10127,15
ITEM000852,ORD001223,PROD00205,-1,15753,15
ITEM000853,ORD002635,PROD00095,3,33833,5
ITEM000854,ORD001395,PROD00201,1,24299,10
ITEM000855,ORD000344,PROD00142,5,24897,25
ITEM000856,ORD000435,PROD00105,1,41261,15
ITEM000857,ORD004933,PROD00220,2,16054,15
ITEM000858,ORD002909,PROD00202,5,36886,15
ITEM000859,ORD004308,PROD00048,1,50917,20
ITEM000860,ORD002194,PROD00206,2,4528,0
ITEM000861,ORD003209,PROD00065,1,8322,30
ITEM000862,ORD004336,PROD00190,5,8443,20
ITEM000863,ORD002119,PROD00247,1,17444,25
ITEM000864,ORD004084,PROD00226,2,36179,15
ITEM000865,ORD003098,PROD00184,2,34094,5
ITEM000866,ORD000526,PROD00103,2,34924,25
ITEM000867,ORD000537,PROD00037,3,16174,5
ITEM000868,ORD002418,PROD00186,4,40871,25
ITEM000869,ORD002520,PROD00105,2,34491,20
ITEM000870,ORD001989,PROD00226,3,10693,0
ITEM000871,ORD001070,PROD00095,4,49876,25
ITEM000872,ORD000853,PROD00080,5,28538,5
ITEM000873,ORD000335,PROD00211,3,5684,15
ITEM000874,ORD003194,PROD00041,4,19411,25
ITEM000875,ORD002381,PROD00222,3,49471,10
ITEM000876,ORD001877,PROD00185,1,12528,15
ITEM000877,ORD001532,PROD00076,3,22577,20
ITEM000878,ORD000191,PROD00172,2,57019,25
ITEM000879,ORD002521,PROD00106,1,31090,15
ITEM000880,ORD004203,PROD00148,3,56863,10
ITEM000881,ORD001851,PROD00188,5,33409,0
ITEM000882,ORD004556,PROD00179,1,24441,5
ITEM000883,ORD002257,PROD00085,5,34296,5
ITEM000884,ORD000505,PROD00173,2,30818,20
ITEM000885,ORD000472,PROD00219,3,2760,10
ITEM000886,ORD001771,PROD00054,3,15951,5
ITEM000887,ORD004311,PROD00066,3,13035,30
ITEM000888,ORD001001,PROD00102,5,20948,25
ITEM000889,ORD000838,PROD00024,2,53168,5
ITEM000890,ORD003726,PROD00135,1,46916,20
ITEM000891,ORD001014,PROD00140,4,47567,30
ITEM000892,ORD001976,PROD00152,1,40044,5
ITEM000893,ORD001622,PROD00127,1,41644,25
ITEM000894,ORD002647,PROD00058,-2,9128,15
ITEM000895,ORD000285,PROD00186,1,58127,15
ITEM000896,ORD004137,PROD00128,1,5796,30
ITEM000897,ORD003783,PROD00246,3,25815,0
ITEM000898,ORD004527,PROD00185,5,56554,15
ITEM000899,ORD000088,PROD00234,5,58746,0
ITEM000900,ORD000218,PROD00208,2,13977,30
ITEM000901,ORD002741,PROD00200,-1,38710,0
ITEM000902,ORD001048,PROD00215,4,7640,20
ITEM000903,ORD002003,PROD00177,5,34632,0
ITEM000904,ORD004075,PROD00068,4,22179,15
ITEM000905,ORD000981,PROD00246,3,54238,20
ITEM000906,ORD001751,PROD00101,4,501,20
ITEM000907,ORD002833,PROD00035,3,40260,30
ITEM000908,ORD004946,PROD00019,1,5297,10
ITEM000909,ORD004711,PROD00074,1,57371,20
ITEM000910,ORD001851,PROD00060,1,35638,10
ITEM000911,ORD002810,PROD00215,4,35026,15
ITEM000912,ORD003337,PROD00050,1,38740,5
ITEM000913,ORD001292,PROD00242,2,53708,25
ITEM000914,ORD004144,PROD00038,2,40052,20
ITEM000915,ORD002253,PROD00086,1,16037,15
ITEM000916,ORD000756,PROD00066,3,27711,0
ITEM000917,ORD002409,PROD00034,1,45874,25
ITEM000918,ORD000352,PROD00213,5,35434,15
ITEM000919,ORD002765,PROD00061,3,41619,0
ITEM000920,ORD003567,PROD00248,4,26219,15
ITEM000921,ORD000787,PROD00030,1,34335,25
ITEM000922,ORD000148,PROD00241,2,28252,30
ITEM000923,ORD000454,PROD00134,1,12944,30
ITEM000924,ORD003260,PROD00227,2,23979,15
ITEM000925,ORD000224,PROD00099,5,6092,30
ITEM000926,ORD000596,PROD00083,2,45186,15
ITEM000927,ORD001791,PROD00066,2,6850,5
ITEM000928,ORD003521,PROD00131,3,23617,0
ITEM000929,ORD004687,PROD00028,5,12319,15
ITEM000930,ORD003976,PROD00109,4,41350,30
ITEM000931,ORD001728,PROD00135,5,42515,5
ITEM000932,ORD000331,PROD00030,3,19331,25
ITEM000933,ORD000041,PROD00204,2,20223,20
ITEM000934,ORD001590,PROD00088,5,29622,30
ITEM000935,ORD004508,PROD00189,3,15859,15
ITEM000936,ORD000378,PROD00055,5,9245,15
ITEM000937,ORD001017,PROD00014,2,42579,10
ITEM000938,ORD003699,PROD00177,1,44014,10
ITEM000939,ORD000390,PROD00130,1,39993,30
ITEM000940,ORD000532,PROD00206,3,37292,20
ITEM000941,ORD001490,PROD00240,3,19027,20
ITEM000942,ORD002091,PROD00150,1,47135,15
ITEM000943,ORD004898,PROD00181,2,26701,30
ITEM000944,ORD003447,PROD00197,5,41179,25
ITEM000945,ORD003080,PROD00223,5,37833,30
ITEM000946,ORD004954,PROD00195,3,54713,20
ITEM000947,ORD003738,PROD00023,5,49191,25
ITEM000948,ORD004385,PROD00201,5,19669,5
ITEM000949,ORD004660,PROD00064,3,38263,15
ITEM000950,ORD000844,PROD00076,2,21950,20
ITEM000951,ORD002537,PROD00146,1,50913,20
ITEM000952,ORD001593,PROD00245,5,52224,30
ITEM000953,ORD000888,PROD00048,2,58662,5
ITEM000954,ORD001158,PROD00199,-2,19595,30
ITEM000955,ORD004587,PROD00246,4,26790,20
ITEM000956,ORD000189,PROD00143,1,27026,20
ITEM000957,ORD000965,PROD00118,4,10458,15
ITEM000958,ORD003621,PROD00045,4,58732,0
ITEM000959,ORD001869,PROD00134,2,20583,20
ITEM000960,ORD004935,PROD00233,5,14743,10
ITEM000961,ORD004262,PROD00036,3,42910,5
ITEM000962,ORD002333,PROD00212,5,49911,0
ITEM000963,ORD003339,PROD00228,1,59102,10
ITEM000964,ORD004639,PROD00157,1,9636,25
ITEM000965,ORD004500,PROD00206,4,22670,0
ITEM000966,ORD002939,PROD00140,2,26922,20
ITEM000967,ORD002180,PROD00024,2,28752,25
ITEM000968,ORD003100,PROD00089,5,25363,20
ITEM000969,ORD001775,PROD00004,4,41610,0
ITEM000970,ORD003490,PROD00026,5,31883,30
ITEM000971,ORD004330,PROD00081,2,50532,5
ITEM000972,ORD000985,PROD00065,5,22375,30
ITEM000973,ORD003266,PROD00139,2,51235,10
ITEM000974,ORD002546,PROD00218,2,16068,20
ITEM000975,ORD000333,PROD00219,5,18119,25
ITEM000976,ORD003920,PROD00193,1,54860,5
ITEM000977,ORD004210,PROD00112,-2,364,0
ITEM000978,ORD000513,PROD00015,5,25903,15
ITEM000979,ORD003172,PROD00129,1,54938,30
ITEM000980,ORD001584,PROD00209,2,5218,0
ITEM000981,ORD000209,PROD00013,5,22244,30
ITEM000982,ORD000459,PROD00157,1,24888,20
ITEM000983,ORD004969,PROD00019,-3,5549,10
ITEM000984,ORD003341,PROD00199,3,3860,15
ITEM000985,ORD004275,PROD00051,2,56850,25
ITEM000986,ORD003369,PROD00161,5,29353,25
ITEM000987,ORD003018,PROD00057,-2,3596,25
ITEM000988,ORD004058,PROD00113,3,18002,0
ITEM000989,ORD003201,PROD00042,4,39545,10
ITEM000990,ORD001145,PROD00186,1,47113,15
ITEM000991,ORD003373,PROD00172,4,50301,30
ITEM000992,ORD002823,PROD00005,2,39379,5
ITEM000993,ORD004032,PROD00186,5,52641,0
ITEM000994,ORD001319,PROD00145,4,25496,0
ITEM000995,ORD002159,PROD00006,-5,4677,30
ITEM000996,ORD004371,PROD00068,4,34639,25
ITEM000997,ORD001661,PROD00117,1,13097,5
ITEM000998,ORD002574,PROD00092,2,6144,5
ITEM000999,ORD003288,PROD00028,2,13578,10
ITEM001000,ORD003804,PROD00003,4,35996,0
ITEM001001,ORD000833,PROD00021,2,55975,5
ITEM001002,ORD003112,PROD00029,5,11007,0
ITEM001003,ORD001950,PROD00212,-2,49474,15
ITEM001004,ORD001085,PROD00120,5,44185,10
ITEM001005,ORD002826,PROD00097,4,36090,20
ITEM001006,ORD003666,PROD00020,1,12777,5
ITEM001007,ORD002168,PROD00152,5,19746,10
ITEM001008,ORD004742,PROD00083,1,47878,5
ITEM001009,ORD003241,PROD00076,1,9530,30
ITEM001010,ORD000775,PROD00111,5,3118,30
ITEM001011,ORD001938,PROD00116,3,18962,0
ITEM001012,ORD000833,PROD00102,2,44998,10
ITEM001013,ORD001162,PROD00232,4,35308,0
ITEM001014,ORD004094,PROD00171,4,48856,30
ITEM001015,ORD000616,PROD00004,5,11461,5
ITEM001016,ORD004027,PROD00229,2,42181,0
ITEM001017,ORD001495,PROD00027,5,35443,30
ITEM001018,ORD003440,PROD00044,2,17411,20
ITEM001019,ORD004025,PROD00201,5,36090,10
ITEM001020,ORD003490,PROD00222,5,29000,5
ITEM001021,ORD004419,PROD00063,2,57626,30
ITEM001022,ORD001452,PROD00140,1,55879,20
ITEM001023,ORD002773,PROD00059,3,27066,0
ITEM001024,ORD000188,PROD00127,5,49469,15
ITEM001025,ORD003512,PROD00104,5,35990,25
ITEM001026,ORD000501,PROD00104,1,30025,15
ITEM001027,ORD004246,PROD00200,4,15763,15
ITEM001028,ORD000127,PROD00094,2,56667,30
ITEM001029,ORD001177,PROD00022,1,24949,20
ITEM001030,ORD002862,PROD00084,2,12125,5
ITEM001031,ORD002999,PROD00004,2,5948,15
ITEM001032,ORD000860,PROD00176,3,35628,15
ITEM001033,ORD001232,PROD00188,3,26837,20
ITEM001034,ORD001428,PROD00019,1,34564,25
ITEM001035,ORD004652,PROD00102,5,9392,10
ITEM001036,ORD000324,PROD00143,-4,49777,20
ITEM001037,ORD002200,PROD00061,5,35313,30
ITEM001038,ORD004439,PROD00074,4,41157,20
ITEM001039,ORD001298,PROD00033,5,57190,0
ITEM001040,ORD000278,PROD00244,1,56062,10
ITEM001041,ORD001883,PROD00170,5,45637,25
ITEM001042,ORD004901,PROD00184,5,28686,25
ITEM001043,ORD001065,PROD00077,3,33550,10
ITEM001044,ORD004995,PROD00132,5,22432,30
ITEM001045,ORD000689,PROD00073,5,41555,0
ITEM001046,ORD004471,PROD00130,3,29913,25
ITEM001047,ORD000294,PROD00178,4,53401,30
ITEM001048,ORD001467,PROD00061,4,6307,10
ITEM001049,ORD003199,PROD00123,5,26622,15
ITEM001050,ORD001530,PROD00007,-2,35641,30
ITEM001051,ORD003117,PROD00200,5,29922,10
ITEM001052,ORD003780,PROD00127,1,40540,0
ITEM001053,ORD003150,PROD00139,-5,35178,15
ITEM001054,ORD004708,PROD00235,2,56465,20
ITEM001055,ORD001261,PROD00215,4,33448,15
ITEM001056,ORD004726,PROD00051,2,21279,20
ITEM001057,ORD004360,PROD00082,4,49436,0
ITEM001058,ORD001526,PROD00175,5,342,15
ITEM001059,ORD002207,PROD00227,2,24461,0
ITEM001060,ORD002953,PROD00194,1,43787,30
ITEM001061,ORD002719,PROD00176,4,25265,25
ITEM001062,ORD000251,PROD00173,4,37602,0
ITEM001063,ORD004439,PROD00046,1,11304,10
ITEM001064,ORD002199,PROD00065,3,56168,10
ITEM001065,ORD003774,PROD00152,2,34613,15
ITEM001066,ORD002892,PROD00212,4,13152,5
ITEM001067,ORD002021,PROD00163,5,19578,5
ITEM001068,ORD004720,PROD00217,2,45095,20
ITEM001069,ORD001821,PROD00222,3,52042,15
ITEM001070,ORD000845,PROD00088,2,36094,20
ITEM001071,ORD000653,PROD00176,4,11075,10
